0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
0.07357829736266086,4.216874830334635,12.293804119953222,9.627119088225882,4.67679114675215,3.0855652494128902,0.17967884337279952,0.0,0.0,5.3999545084165845,15.651943173498713,11.003549052040428,13.722775287021959,11.586367335298393,2.474441656471221,0.0,0.0,7.877847890330729,13.323041623461442,0.0,3.20890022458828,10.206138839804352,5.681090736086793,0.0,0.0,6.4359607033532695,12.299051943530287,0.0,1.0460542733101277,8.50502810352882,7.572653582414424,0.0,0.0,4.021090855293229,9.308783249633011,0.9543757547022781,0.0,8.455905695916371,9.778180475161067,1.2402115491518997,0.0,3.032683433394336,8.80658640675494,4.003047664670753,0.0,10.585165516274953,8.452251268467043,0.0,0.0,0.3864070190898098,8.577309666309633,11.51633194895158,5.312665771515966,11.449333826037499,3.0846116254107026,0.0,0.08583044450665138,0.0,2.0158605026367633,8.536171444901802,13.255451776374512,9.289280243330369,0.0,0.032007473175231956,0
0.0,0.0,11.783394152391331,13.387716081408461,6.91779522904793,0.598457196581101,0.0,0.08469702004139225,0.34636590239921233,0.0,7.368893230255357,15.6537285936417,12.626559457232325,2.564577471748212,0.0,0.09145602425628621,0.12019263387279194,0.0,5.804987578096118,16.0,12.340381759812784,1.3976908178142062,0.07206712016569483,0.0,0.10130199839036123,3.9787734113606414,13.410287068030675,16.0,14.857752451346206,1.09064738805912,0.03669895477438315,0.0,0.0,5.273323761236799,6.9039213805032515,14.760316867352811,16.0,6.2158495646505365,0.49642552076376634,0.0,0.0,0.0,0.0,10.25875214143072,16.0,10.514776968644037,1.836087415835006,0.0,0.0,0.33513381227340555,0.0,6.542247830795449,16.0,13.777602310130579,5.538610920835079,0.0,0.0,0.09843092909602193,0.0,1.0383208336317051,11.760657841524088,15.985606439758211,10.310249725811405,0.14063096048751916,1
0.0,0.0,2.394548470199743,14.424386508304956,13.412704281287509,1.3205176544972566,0.0,0.1716534382643715,0.06487594354915902,0.0,9.506107076312757,15.99204383449309,15.307620387239185,6.512163894334397,0.0,0.482385612845081,0.0,1.5321521802266684,12.696299604915337,10.8658827489868,11.785325999334786,10.736019806673312,0.0,0.26856959571362826,0.0,0.9172299043892084,3.9801296593044513,7.259099234147403,16.0,5.935354960552455,0.10659775924022423,0.0,0.0010962720175319153,0.0,3.365371069738871,11.111887046269159,14.768911990215491,0.37703868477086316,0.0,0.016697563281717807,0.03693053437317012,1.9431058561476366,11.273406357843921,16.0,9.917507020191126,4.503803282102817,4.280764249518589,1.7085359042971373,0.0,2.968871031633486,11.02459588398772,16.0,16.0,16.0,13.534253671340851,6.189059258580722,0.0,0.0,1.3133707702569575,2.8158518232710086,3.396236433862128,10.541443424698635,16.0,9.39060438925342,2
0.0,5.999667953894653,15.814703715083429,13.691401698691859,2.901560770278432,0.0,0.0,0.0029234038858100106,0.5460130442600399,9.504436612791137,8.495145506612197,12.722720837987914,8.79724450866573,0.0,0.19060116622424303,0.0,3.3793715830290516,8.847543292002904,6.159974792639323,14.916928213150873,7.070402132615216,0.0,0.3974597504976522,0.0,0.5348830788677891,0.0,3.155992137387805,16.0,10.392102680824973,5.195504546508302,0.0,0.012486056294314195,0.0,0.021545901197906423,1.1948067352391016,1.9522291695608291,9.588873938520946,12.411690808003605,6.984824912865214,1.2909391752876784,0.010446867429886444,0.026183966754937803,0.0,0.0,0.0,6.429861606177649,13.376256669092337,4.278126980869675,0.0,0.0,1.9031078436543767,6.182706970867926,3.3659807615863415,9.900172783971904,10.108879918407343,0.25879013551089275,0.10712493370873555,0.0,0.9219537973346456,8.363429305814343,13.253722404645854,13.491092691291502,8.296813237251664,0.0,3
0.016675832979312504,0.01707743696297622,0.16765098173862797,10.947705137437332,1.0041320968701315,0.0,0.08829138415259809,0.0,0.0,0.0,2.8697926544262082,9.02170688796376,2.4801071949215387,0.0,0.47214225962777334,0.0,0.22765001286785536,0.0,5.1830329687738645,11.790798911436664,3.01581102504062,5.54429585674592,4.539743739225887,0.0,0.09945907272269715,0.0,6.672458570851916,14.019888186120143,0.0,12.969683335530918,6.989649184263226,0.0,0.005541592016759982,1.322320545326869,12.051698784171062,11.47612779947371,0.6840719975893971,15.864567132772153,5.816879685914283,0.0,0.0,2.7001702185481493,14.310178736833908,16.0,13.678877589778502,16.0,5.662056828685142,0.0,0.0,0.5041891115961633,3.632687126830963,3.1046593058778402,6.938808459599074,15.014445881540146,3.32423176916462,0.0,0.0005155925289215606,0.0,0.0,0.0,3.0347270826947708,16.0,3.4535983301532105,0.0,4
0.19482228165251494,11.703120977834837,9.81747987415619,0.37402152735885585,3.210837172284169,0.6707263562364085,0.0,0.1626406685618726,0.0,9.803126567549205,15.412797220047477,15.327085097434002,16.0,5.723807541794025,0.0,0.10489523522083236,0.0,6.198019860703464,15.955770269733335,15.761991295404584,13.247378094957508,4.0351315780074914,0.0,0.13166362945087093,0.0,2.166589862683405,14.354700803172316,16.0,14.82260604079032,9.890094225062134,4.041175929999662,0.0,0.015452306366610928,0.0,3.8144392506525753,5.3107835521884,4.926991989159459,15.593604707131806,12.011016171988858,1.443848434354517,0.0,0.2281874486097337,0.0,0.0,1.253607511660508,13.133020062392376,12.309180602723409,1.214911902181515,0.0022008980489383718,0.0,1.217285239289032,3.246515966241473,6.199130206522012,15.479722748812915,9.696722402608486,0.0,0.0678442991965347,0.0,0.7818519027509606,9.238812623228059,16.0,16.0,9.310568512817742,0.015440843520846383,5
0.0,0.0,11.131022537661382,13.69732755330809,0.9285409642670364,0.0,0.06986610717606029,0.0,0.24340096951885298,0.0,12.02136217598489,12.206937885320507,1.4355073425376939,0.0,0.023115786667226274,0.0027728641263674385,0.0,2.997358662522006,15.395645132360075,11.519910239006194,0.0,0.4248002811103065,0.0,0.023938715059691622,0.0,2.2937179014280966,15.73685473923551,11.48522660997157,0.0,0.0,0.0,0.0008138392271827767,0.022823503396689218,0.0,13.84984767769081,12.66349463307837,8.570893625655899,8.006570264496377,3.1768466119626946,0.0,0.41661282608616956,0.0,9.908755259736155,16.0,13.559281476926389,15.986118666728725,12.995867305505023,3.0238776219399908,0.30653499109300925,0.0,3.1884414970802983,12.907938998057563,14.718230378457438,12.062447647529076,10.972085505751764,2.488621019036294,0.052129333777104214,0.0,0.13194613988485537,2.7337166728794173,9.6517616193802,15.532747188773639,10.653598951060461,2.875858554161232,6
0.10153413693165288,6.737504756804241,7.748401718213545,12.673414225565658,14.399104996771841,15.765792198460913,2.168850261612544,0.0,0.0,5.933888077912065,8.938500866333362,4.4081550973944985,7.987557574341777,9.038025930812871,0.19837738194657148,0.22945493842521228,0.0,1.4862395544373348,1.5318359121384726,2.2130569495031116,12.993686916967095,11.553121520415749,2.1917352789151345,0.0,0.06586973126167955,1.735041456823769,3.702795587219731,7.514379611485833,16.0,10.602176772038467,2.2656836299093444,0.0,0.0,3.64449747562198,11.672230794833009,14.212364796889693,15.108325928098552,2.858188093872061,0.0,0.0,0.020451499329883813,0.3910346142824238,1.5298887742954839,11.539032834142679,10.795021887255182,0.0,0.35162631700311947,0.0,0.0,0.332032537347789,0.0,11.692664969621628,10.78319293488868,0.0,0.16672299259401288,0.0,0.0731520549569047,0.0,1.3957743912519598,13.19433185251333,4.174520537996307,0.0,0.0,0.008702915497871182,7
0.1180693918108851,8.582442449134568,13.894821621342478,8.592558512799316,3.9179119927466735,0.12197661389948639,0.0,0.13799971067162253,0.0,7.545428492986912,14.405992198966551,14.09435660954074,14.01616354749504,7.682925254015741,0.0,0.021266590183820475,0.0,5.243118957464245,12.815291202810167,4.569597412035641,5.274671250140295,14.081359933269,0.5497191677522973,0.15063940818922014,0.0,0.8751310441530649,7.0648741335286545,15.298474766894214,13.423573659607165,7.728429667769401,0.35885727007134893,0.0,0.0,0.0,1.1214747398921647,15.305086126577562,16.0,6.100278958658316,1.454239597997252,0.0,0.03059417099484606,0.15550508718455633,8.287719824660128,12.235563040854341,6.438268673112383,13.433268205893954,13.016726339026638,2.8276887954251935,0.10531119133198032,0.0,9.513592994136737,12.325451517178228,0.0,8.970539680463006,11.625117996357858,0.9135306610894773,0.16680503170634,0.0,1.7712314694679703,12.400545076003171,16.0,16.0,10.44766327242867,0.7780951583381571,8
0.08678519983437087,10.427902311906323,11.996763181789909,0.524652538117476,2.7970502643610327,0.7110030227089,0.0,0.1494908545182314,0.0,10.045159541874671,15.919095433891307,15.456353031764033,16.0,5.723464511749864,0.0,0.39205737466750384,0.0,9.476802077280036,16.0,10.677139770985963,12.397968761167359,9.85712501022603,0.0,0.38753993642031015,0.0,5.509406464663054,14.785211938164046,0.4455037158701584,13.777451567942247,15.059030096921749,0.0,0.017748267783973745,0.02792594935319894,0.0,14.870913651784988,15.475538466118925,8.13948471628461,11.05792178653198,10.172454907086864,2.222808717502041,0.29342983301526215,0.0,2.941357322501265,5.612569471833949,0.18634864375126317,7.067876594834025,12.029188676227644,1.5851763973518398,0.0,0.21111215616724816,0.0,0.0,2.5912010118172946,13.062570368914965,6.512930573680618,0.0,0.0034374628175364436,0.0,0.5423538518623507,7.749966151847166,12.285954135691554,12.773834156208594,1.5655009724012514,0.0,9
